cluster_main_word,coref_word,cosine_simil,cluster_words_pos,joke,id_joke,semantic_shift_word,automatic_semantic_shift_joke,primechanye
one young monk,him,tensor(0.3387),"[[21, 23], [54, 55], [70, 72], [85, 85], [92, 92], [97, 97], [103, 103], [105, 106]]",[CLS] the monks were busy in the monastery copying those beautiful illuminated manuscripts that they used to do when one young monk suggested that since they were copying copies perhaps it might be timely to examine the original to make sure that their copies were correct . the abbot agreed and sent the monk down into the basement of the monastery to find and examine the original . the young monk was away for some time and finally the abbot went to find him . when he did he found him min tears and asked him what was wrong . through his tears the monk blurted out the word was celebrate ! [SEP],174,no,no,языковая игра
one young monk,him,tensor(0.3520),"[[21, 23], [54, 55], [70, 72], [85, 85], [92, 92], [97, 97], [103, 103], [105, 106]]",[CLS] the monks were busy in the monastery copying those beautiful illuminated manuscripts that they used to do when one young monk suggested that since they were copying copies perhaps it might be timely to examine the original to make sure that their copies were correct . the abbot agreed and sent the monk down into the basement of the monastery to find and examine the original . the young monk was away for some time and finally the abbot went to find him . when he did he found him min tears and asked him what was wrong . through his tears the monk blurted out the word was celebrate ! [SEP],174,no,no,
one young monk,his,tensor(0.4906),"[[21, 23], [54, 55], [70, 72], [85, 85], [92, 92], [97, 97], [103, 103], [105, 106]]",[CLS] the monks were busy in the monastery copying those beautiful illuminated manuscripts that they used to do when one young monk suggested that since they were copying copies perhaps it might be timely to examine the original to make sure that their copies were correct . the abbot agreed and sent the monk down into the basement of the monastery to find and examine the original . the young monk was away for some time and finally the abbot went to find him . when he did he found him min tears and asked him what was wrong . through his tears the monk blurted out the word was celebrate ! [SEP],174,no,no,
one young monk,the monk,tensor(0.5728),"[[21, 23], [54, 55], [70, 72], [85, 85], [92, 92], [97, 97], [103, 103], [105, 106]]",[CLS] the monks were busy in the monastery copying those beautiful illuminated manuscripts that they used to do when one young monk suggested that since they were copying copies perhaps it might be timely to examine the original to make sure that their copies were correct . the abbot agreed and sent the monk down into the basement of the monastery to find and examine the original . the young monk was away for some time and finally the abbot went to find him . when he did he found him min tears and asked him what was wrong . through his tears the monk blurted out the word was celebrate ! [SEP],174,no,no,
the monastery,the monastery,tensor(0.5115),"[[8, 9], [61, 62]]",[CLS] the monks were busy in the monastery copying those beautiful illuminated manuscripts that they used to do when one young monk suggested that since they were copying copies perhaps it might be timely to examine the original to make sure that their copies were correct . the abbot agreed and sent the monk down into the basement of the monastery to find and examine the original . the young monk was away for some time and finally the abbot went to find him . when he did he found him min tears and asked him what was wrong . through his tears the monk blurted out the word was celebrate ! [SEP],174,no,no,
the original,the original,tensor(0.3611),"[[38, 39], [67, 68]]",[CLS] the monks were busy in the monastery copying those beautiful illuminated manuscripts that they used to do when one young monk suggested that since they were copying copies perhaps it might be timely to examine the original to make sure that their copies were correct . the abbot agreed and sent the monk down into the basement of the monastery to find and examine the original . the young monk was away for some time and finally the abbot went to find him . when he did he found him min tears and asked him what was wrong . through his tears the monk blurted out the word was celebrate ! [SEP],174,no,no,
the abbot,the abbot,tensor(0.5201),"[[49, 50], [80, 81], [88, 88], [90, 90]]",[CLS] the monks were busy in the monastery copying those beautiful illuminated manuscripts that they used to do when one young monk suggested that since they were copying copies perhaps it might be timely to examine the original to make sure that their copies were correct . the abbot agreed and sent the monk down into the basement of the monastery to find and examine the original . the young monk was away for some time and finally the abbot went to find him . when he did he found him min tears and asked him what was wrong . through his tears the monk blurted out the word was celebrate ! [SEP],174,no,no,
the abbot,he,tensor(0.5405),"[[49, 50], [80, 81], [88, 88], [90, 90]]",[CLS] the monks were busy in the monastery copying those beautiful illuminated manuscripts that they used to do when one young monk suggested that since they were copying copies perhaps it might be timely to examine the original to make sure that their copies were correct . the abbot agreed and sent the monk down into the basement of the monastery to find and examine the original . the young monk was away for some time and finally the abbot went to find him . when he did he found him min tears and asked him what was wrong . through his tears the monk blurted out the word was celebrate ! [SEP],174,no,no,
the abbot,he,tensor(0.3509),"[[49, 50], [80, 81], [88, 88], [90, 90]]",[CLS] the monks were busy in the monastery copying those beautiful illuminated manuscripts that they used to do when one young monk suggested that since they were copying copies perhaps it might be timely to examine the original to make sure that their copies were correct . the abbot agreed and sent the monk down into the basement of the monastery to find and examine the original . the young monk was away for some time and finally the abbot went to find him . when he did he found him min tears and asked him what was wrong . through his tears the monk blurted out the word was celebrate ! [SEP],174,no,no,
tears,his tears,tensor(0.4329),"[[94, 94], [103, 104]]",[CLS] the monks were busy in the monastery copying those beautiful illuminated manuscripts that they used to do when one young monk suggested that since they were copying copies perhaps it might be timely to examine the original to make sure that their copies were correct . the abbot agreed and sent the monk down into the basement of the monastery to find and examine the original . the young monk was away for some time and finally the abbot went to find him . when he did he found him min tears and asked him what was wrong . through his tears the monk blurted out the word was celebrate ! [SEP],174,no,no,
the rules,them,tensor(0.6050),"[[4, 5], [12, 12]]",[CLS] learn the rules so you know how to break them properly . [SEP],175,yes,yes,"связь  косвенная, надо сопоставлять куски текста"
i,i,tensor(0.4435),"[[3, 3], [9, 9], [37, 37], [47, 47], [57, 57], [60, 60], [64, 64]]","[CLS] i was getting forget ful so i went to the neighbors and asked the husband : what is the name of your mental doctor that you have been bra ging about ? he asked me what flower has a long steam with thorns . i said : a rose . he said : thank you , thank you , hey , rose , what is the name of my memory doctor ? [SEP]",177,no,no,
i,me,tensor(0.2825),"[[3, 3], [9, 9], [37, 37], [47, 47], [57, 57], [60, 60], [64, 64]]","[CLS] i was getting forget ful so i went to the neighbors and asked the husband : what is the name of your mental doctor that you have been bra ging about ? he asked me what flower has a long steam with thorns . i said : a rose . he said : thank you , thank you , hey , rose , what is the name of my memory doctor ? [SEP]",177,no,no,
i,i,tensor(0.3598),"[[3, 3], [9, 9], [37, 37], [47, 47], [57, 57], [60, 60], [64, 64]]","[CLS] i was getting forget ful so i went to the neighbors and asked the husband : what is the name of your mental doctor that you have been bra ging about ? he asked me what flower has a long steam with thorns . i said : a rose . he said : thank you , thank you , hey , rose , what is the name of my memory doctor ? [SEP]",177,no,no,
i,you,tensor(0.2454),"[[3, 3], [9, 9], [37, 37], [47, 47], [57, 57], [60, 60], [64, 64]]","[CLS] i was getting forget ful so i went to the neighbors and asked the husband : what is the name of your mental doctor that you have been bra ging about ? he asked me what flower has a long steam with thorns . i said : a rose . he said : thank you , thank you , hey , rose , what is the name of my memory doctor ? [SEP]",177,no,no,"проблема в предобработке -  неправильно выделены кластеры. Нужен синтакс разбор, надо сопоставлять куски текста"
